Date;Country;RegionName;HospitalizedPatients;IntensiveCarePatients;TotalHospitalizedPatients;HomeConfinement;CurrentPositiveCases;NewPositiveCases;Recovered;Deaths;TotalPositiveCases
01/10/2020 17:00;ITA;Toscana;106;22;128;3340;3468;144;10338;1165;14971
01/10/2020 17:00;ITA;Umbria;38;3;41;521;562;46;1853;85;2500
01/10/2020 17:00;ITA;Valle d'Aosta;7;0;7;62;69;1;1100;146;1315
01/10/2020 17:00;ITA;Veneto;180;24;204;3761;3965;445;21748;2183;27896
01/10/2020 17:00;ITA;Trentino Alto Adige;43;0;43;1133;1176;77;7734;698;9608
02/10/2020 17:00;ITA;Abruzzo;58;6;64;874;938;49;3079;481;4498
02/10/2020 17:00;ITA;Basilicata;11;2;13;332;345;16;482;30;857
02/10/2020 17:00;ITA;Calabria;34;1;35;503;538;18;1382;100;2020
02/10/2020 17:00;ITA;Campania;439;39;478;6267;6745;392;6315;464;13524
02/10/2020 17:00;ITA;Emilia-Romagna;201;11;212;4465;4677;163;26416;4484;35577
02/10/2020 17:00;ITA;Friuli Venezia Giulia;18;2;20;773;793;66;3643;353;4789
02/10/2020 17:00;ITA;Lazio;678;49;727;6820;7547;264;8529;928;17004
02/10/2020 17:00;ITA;Liguria;161;23;184;1645;1829;140;10149;1608;13586
02/10/2020 17:00;ITA;Lombardia;302;39;341;8825;9166;307;81228;16964;107358
02/10/2020 17:00;ITA;Marche;25;4;29;815;844;42;6191;990;8025
02/10/2020 17:00;ITA;Molise;5;0;5;126;131;4;505;24;660
02/10/2020 17:00;ITA;Piemonte;217;13;230;2830;3060;219;28505;4166;35731
02/10/2020 17:00;ITA;Puglia;223;13;236;2427;2663;72;4712;597;7972
02/10/2020 17:00;ITA;Sardegna;106;21;127;2027;2154;60;1747;155;4056
02/10/2020 17:00;ITA;Sicilia;303;21;324;2724;3048;140;4052;314;7414
02/10/2020 17:00;ITA;Toscana;103;24;127;3504;3631;223;10398;1165;15194
02/10/2020 17:00;ITA;Umbria;39;4;43;567;610;62;1867;85;2562
02/10/2020 17:00;ITA;Valle d'Aosta;8;0;8;69;77;11;1103;146;1326
02/10/2020 17:00;ITA;Veneto;167;22;189;3838;4027;191;21871;2189;28087
02/10/2020 17:00;ITA;Trentino Alto Adige;44;0;44;1130;1174;60;7796;698;9668
03/10/2020 17:00;ITA;Abruzzo;66;6;72;890;962;42;3097;481;4540
03/10/2020 17:00;ITA;Basilicata;15;2;17;370;387;49;486;33;906
03/10/2020 17:00;ITA;Calabria;36;2;38;520;558;24;1386;100;2044
03/10/2020 17:00;ITA;Campania;434;40;474;6568;7042;401;6418;465;13925
03/10/2020 17:00;ITA;Emilia-Romagna;200;11;211;4579;4790;167;26468;4485;35743
03/10/2020 17:00;ITA;Friuli Venezia Giulia;17;5;22;806;828;51;3659;353;4840
03/10/2020 17:00;ITA;Lazio;711;47;758;6967;7725;261;8607;933;17265
03/10/2020 17:00;ITA;Liguria;167;21;188;1672;1860;162;10279;1609;13748
03/10/2020 17:00;ITA;Lombardia;293;42;335;8827;9162;393;81620;16969;107751
03/10/2020 17:00;ITA;Marche;23;6;29;867;896;59;6197;991;8084
03/10/2020 17:00;ITA;Molise;3;0;3;125;128;0;507;25;660
03/10/2020 17:00;ITA;Piemonte;214;12;226;3051;3277;279;28567;4166;36010
03/10/2020 17:00;ITA;Puglia;226;12;238;2523;2761;111;4724;598;8083
03/10/2020 17:00;ITA;Sardegna;113;21;134;2052;2186;62;1777;155;4118
03/10/2020 17:00;ITA;Sicilia;322;20;342;2829;3171;182;4108;317;7596
03/10/2020 17:00;ITA;Toscana;99;24;123;3667;3790;197;10435;1166;15391
03/10/2020 17:00;ITA;Umbria;41;5;46;588;634;42;1885;85;2604
03/10/2020 17:00;ITA;Valle d'Aosta;7;0;7;68;75;0;1105;146;1326
03/10/2020 17:00;ITA;Veneto;174;21;195;3917;4112;276;22058;2193;28363
03/10/2020 17:00;ITA;Trentino Alto Adige;44;0;44;1178;1222;86;7834;698;9754
04/10/2020 17:00;ITA;Abruzzo;70;6;76;919;995;37;3101;481;4577
04/10/2020 17:00;ITA;Basilicata;15;2;17;373;390;14;497;33;920
04/10/2020 17:00;ITA;Calabria;36;2;38;537;575;19;1387;101;2063
04/10/2020 17:00;ITA;Campania;450;41;491;6909;7400;412;6472;465;14337
04/10/2020 17:00;ITA;Emilia-Romagna;212;11;223;4731;4954;179;26482;4486;35922
04/10/2020 17:00;ITA;Friuli Venezia Giulia;18;5;23;828;851;50;3686;353;4890
04/10/2020 17:00;ITA;Lazio;737;48;785;7148;7933;244;8637;939;17509
04/10/2020 17:00;ITA;Liguria;167;23;190;1687;1877;121;10382;1610;13869
04/10/2020 17:00;ITA;Lombardia;296;39;335;9026;9361;314;81733;16971;108065
04/10/2020 17:00;ITA;Marche;24;6;30;911;941;59;6210;992;8143
04/10/2020 17:00;ITA;Molise;2;0;2;139;141;15;509;25;675
04/10/2020 17:00;ITA;Piemonte;216;13;229;3141;3370;173;28646;4167;36183
04/10/2020 17:00;ITA;Puglia;231;13;244;2653;2897;151;4739;598;8234
04/10/2020 17:00;ITA;Sardegna;114;20;134;2145;2279;111;1794;156;4229
04/10/2020 17:00;ITA;Sicilia;329;24;353;2894;3247;85;4115;319;7681
04/10/2020 17:00;ITA;Toscana;99;26;125;3837;3962;188;10451;1166;15579
04/10/2020 17:00;ITA;Umbria;42;4;46;649;695;72;1895;86;2676
04/10/2020 17:00;ITA;Valle d'Aosta;6;0;6;75;81;7;1106;146;1333
04/10/2020 17:00;ITA;Veneto;178;20;198;4037;4235;261;22195;2194;28624
04/10/2020 17:00;ITA;Trentino Alto Adige;45;0;45;1200;1245;66;7877;698;9820
05/10/2020 17:00;ITA;Abruzzo;72;7;79;938;1017;30;3108;482;4607
05/10/2020 17:00;ITA;Basilicata;30;2;32;371;403;14;498;33;934
05/10/2020 17:00;ITA;Calabria;37;2;39;544;583;23;1402;101;2086
05/10/2020 17:00;ITA;Campania;463;43;506;7203;7709;431;6593;466;14768
05/10/2020 17:00;ITA;Emilia-Romagna;213;11;224;4822;5046;167;26556;4487;36089
05/10/2020 17:00;ITA;Friuli Venezia Giulia;23;5;28;840;868;21;3690;353;4911
05/10/2020 17:00;ITA;Lazio;764;48;812;7330;8142;248;8671;944;17757
05/10/2020 17:00;ITA;Liguria;180;24;204;1703;1907;107;10459;1610;13976
05/10/2020 17:00;ITA;Lombardia;305;41;346;9186;9532;251;81811;16973;108316
05/10/2020 17:00;ITA;Marche;28;6;34;920;954;22;6219;992;8165
05/10/2020 17:00;ITA;Molise;3;0;3;134;137;2;515;25;677
05/10/2020 17:00;ITA;Piemonte;273;15;288;3135;3423;129;28721;4168;36312
05/10/2020 17:00;ITA;Puglia;239;14;253;2703;2956;83;4762;599;8317
05/10/2020 17:00;ITA;Sardegna;116;19;135;2191;2326;88;1835;156;4317
05/10/2020 17:00;ITA;Sicilia;361;28;389;2969;3358;128;4130;321;7809
05/10/2020 17:00;ITA;Toscana;112;32;144;3921;4065;185;10531;1168;15764
05/10/2020 17:00;ITA;Umbria;42;5;47;659;706;19;1903;86;2695
05/10/2020 17:00;ITA;Valle d'Aosta;6;1;7;86;93;13;1107;146;1346
05/10/2020 17:00;ITA;Veneto;182;20;202;4199;4401;230;22259;2194;28854
05/10/2020 17:00;ITA;Trentino Alto Adige;38;0;38;1239;1277;66;7911;698;9886
06/10/2020 17:00;ITA;Abruzzo;81;6;87;971;1058;48;3113;484;4655
06/10/2020 17:00;ITA;Basilicata;30;2;32;371;403;4;502;33;938
06/10/2020 17:00;ITA;Calabria;38;1;39;546;585;23;1422;102;2109
06/10/2020 17:00;ITA;Campania;488;47;535;7442;7977;395;6718;468;15163
06/10/2020 17:00;ITA;Emilia-Romagna;212;13;225;4929;5154;172;26617;4490;36261
06/10/2020 17:00;ITA;Friuli Venezia Giulia;24;5;29;879;908;51;3699;355;4962
06/10/2020 17:00;ITA;Lazio;774;44;818;7472;8290;275;8794;948;18032
06/10/2020 17:00;ITA;Liguria;178;23;201;1724;1925;170;10609;1612;14146
06/10/2020 17:00;ITA;Lombardia;320;40;360;9149;9509;350;82184;16973;108666
06/10/2020 17:00;ITA;Marche;29;6;35;947;982;35;6226;992;8200
06/10/2020 17:00;ITA;Molise;3;0;3;135;138;6;520;25;683
06/10/2020 17:00;ITA;Piemonte;293;15;308;3274;3582;259;28819;4170;36571
06/10/2020 17:00;ITA;Puglia;244;21;265;2726;2991;106;4829;603;8423
06/10/2020 17:00;ITA;Sardegna;125;19;144;2181;2325;63;1898;157;4380
06/10/2020 17:00;ITA;Sicilia;368;28;396;3052;3448;198;4237;322;8007
06/10/2020 17:00;ITA;Toscana;117;28;145;4054;4199;209;10606;1168;15973
06/10/2020 17:00;ITA;Umbria;45;5;50;698;748;62;1923;86;2757
06/10/2020 17:00;ITA;Valle d'Aosta;5;1;6;87;93;5;1112;146;1351
06/10/2020 17:00;ITA;Veneto;208;15;223;4303;4526;189;22319;2198;29043
06/10/2020 17:00;ITA;Trentino Alto Adige;43;0;43;1250;1293;57;7952;698;9943
07/10/2020 17:00;ITA;Abruzzo;88;6;94;1004;1098;61;3132;485;4715
07/10/2020 17:00;ITA;Basilicata;35;0;35;379;414;15;504;35;953
07/10/2020 17:00;ITA;Calabria;37;1;38;553;591;16;1432;102;2125
07/10/2020 17:00;ITA;Campania;520;52;572;7771;8343;544;6895;469;15707
07/10/2020 17:00;ITA;Emilia-Romagna;223;14;237;5058;5295;193;26668;4491;36454
07/10/2020 17:00;ITA;Friuli Venezia Giulia;26;6;32;913;945;72;3734;355;5034
07/10/2020 17:00;ITA;Lazio;808;48;856;7724;8580;357;8855;954;18389
07/10/2020 17:00;ITA;Liguria;196;24;220;1812;2032;176;10676;1614;14322
07/10/2020 17:00;ITA;Lombardia;339;40;379;9498;9877;520;82331;16978;109186
07/10/2020 17:00;ITA;Marche;31;5;36;1016;1052;84;6240;992;8284
07/10/2020 17:00;ITA;Molise;4;0;4;134;138;1;521;25;684
07/10/2020 17:00;ITA;Piemonte;297;15;312;3412;3724;287;28962;4172;36858
07/10/2020 17:00;ITA;Puglia;251;23;274;2859;3133;196;4883;603;8619
07/10/2020 17:00;ITA;Sardegna;128;19;147;2243;2390;101;1931;160;4481
07/10/2020 17:00;ITA;Sicilia;375;30;405;3144;3549;213;4345;326;8220
07/10/2020 17:00;ITA;Toscana;123;28;151;4279;4430;300;10673;1170;16273
07/10/2020 17:00;ITA;Umbria;44;8;52;756;808;65;1928;86;2822
07/10/2020 17:00;ITA;Valle d'Aosta;4;1;5;102;107;15;1113;146;1366
07/10/2020 17:00;ITA;Veneto;214;16;230;4524;4754;375;22464;2200;29418
07/10/2020 17:00;ITA;Trentino Alto Adige;39;1;40;1276;1316;87;8016;698;10030
08/10/2020 17:00;ITA;Abruzzo;90;7;97;1055;1152;68;3145;486;4783
08/10/2020 17:00;ITA;Basilicata;35;0;35;394;429;22;511;35;975
08/10/2020 17:00;ITA;Calabria;39;1;40;563;603;21;1441;102;2146
08/10/2020 17:00;ITA;Campania;548;55;603;8347;8950;757;7044;470;16464
08/10/2020 17:00;ITA;Emilia-Romagna;232;13;245;5179;5424;184;26722;4492;36638
08/10/2020 17:00;ITA;Friuli Venezia Giulia;23;6;29;991;1020;110;3769;355;5144
08/10/2020 17:00;ITA;Lazio;821;55;876;7976;8852;359;8936;960;18748
08/10/2020 17:00;ITA;Liguria;195;28;223;1932;2155;152;10705;1614;14474
08/10/2020 17:00;ITA;Lombardia;361;41;402;10004;10406;683;82484;16979;109869
08/10/2020 17:00;ITA;Marche;34;5;39;1068;1107;66;6251;992;8350
08/10/2020 17:00;ITA;Molise;6;0;6;136;142;6;523;25;690
08/10/2020 17:00;ITA;Piemonte;311;16;327;3652;3979;336;29043;4172;37194
08/10/2020 17:00;ITA;Puglia;278;23;301;3033;3334;248;4929;604;8867
08/10/2020 17:00;ITA;Sardegna;129;19;148;2322;2470;127;1977;161;4608
08/10/2020 17:00;ITA;Sicilia;376;33;409;3287;3696;259;4454;329;8479
08/10/2020 17:00;ITA;Toscana;132;27;159;4590;4749;339;10693;1170;16612
08/10/2020 17:00;ITA;Umbria;50;8;58;805;863;84;1956;87;2906
08/10/2020 17:00;ITA;Valle d'Aosta;4;1;5;117;122;18;1116;146;1384
08/10/2020 17:00;ITA;Veneto;213;19;232;4851;5083;491;22620;2206;29909
08/10/2020 17:00;ITA;Trentino Alto Adige;48;1;49;1367;1416;128;8044;698;10158
09/10/2020 17:00;ITA;Abruzzo;100;7;107;1142;1249;103;3150;487;4886
09/10/2020 17:00;ITA;Basilicata;35;0;35;413;448;22;514;35;997
09/10/2020 17:00;ITA;Calabria;42;1;43;595;638;42;1447;103;2188
09/10/2020 17:00;ITA;Campania;576;63;639;8958;9597;769;7161;475;17233
09/10/2020 17:00;ITA;Emilia-Romagna;226;14;240;5369;5609;276;26812;4493;36914
09/10/2020 17:00;ITA;Friuli Venezia Giulia;23;6;29;1112;1141;146;3794;355;5290
09/10/2020 17:00;ITA;Lazio;853;57;910;8276;9186;387;8983;966;19135
09/10/2020 17:00;ITA;Liguria;199;26;225;2050;2275;196;10780;1615;14670
09/10/2020 17:00;ITA;Lombardia;371;44;415;10713;11128;983;82744;16980;110852
09/10/2020 17:00;ITA;Marche;37;3;40;1105;1145;49;6262;992;8399
09/10/2020 17:00;ITA;Molise;8;0;8;144;152;11;524;25;701
09/10/2020 17:00;ITA;Piemonte;345;22;367;3943;4310;401;29113;4172;37595
09/10/2020 17:00;ITA;Puglia;300;23;323;3227;3550;249;4960;606;9116
09/10/2020 17:00;ITA;Sardegna;133;23;156;2413;2569;134;2012;161;4742
09/10/2020 17:00;ITA;Sicilia;376;35;411;3490;3901;233;4478;333;8712
09/10/2020 17:00;ITA;Toscana;140;30;170;4951;5121;483;10801;1173;17095
09/10/2020 17:00;ITA;Umbria;55;8;63;937;1000;151;1970;87;3057
09/10/2020 17:00;ITA;Valle d'Aosta;4;2;6;133;139;18;1117;146;1402
09/10/2020 17:00;ITA;Veneto;208;21;229;5245;5474;595;22821;2209;30504
09/10/2020 17:00;ITA;Trentino Alto Adige;55;2;57;1421;1478;124;8106;698;10282
10/10/2020 17:00;ITA;Abruzzo;110;7;117;1224;1341;94;3152;487;4980
10/10/2020 17:00;ITA;Basilicata;36;0;36;439;475;37;524;35;1034
10/10/2020 17:00;ITA;Calabria;41;1;42;654;696;68;1457;103;2256
10/10/2020 17:00;ITA;Campania;635;63;698;9493;10191;664;7229;477;17897
10/10/2020 17:00;ITA;Emilia-Romagna;241;16;257;5719;5976;383;26827;4494;37297
10/10/2020 17:00;ITA;Friuli Venezia Giulia;23;6;29;1215;1244;126;3817;355;5416
10/10/2020 17:00;ITA;Lazio;884;57;941;8564;9505;384;9042;972;19519
10/10/2020 17:00;ITA;Liguria;222;26;248;2198;2446;213;10820;1617;14883
10/10/2020 17:00;ITA;Lombardia;408;44;452;11570;12022;1140;82988;16982;111992
10/10/2020 17:00;ITA;Marche;41;3;44;1159;1203;86;6290;992;8485
10/10/2020 17:00;ITA;Molise;7;0;7;135;142;10;543;26;711
10/10/2020 17:00;ITA;Piemonte;354;22;376;4365;4741;499;29179;4174;38094
10/10/2020 17:00;ITA;Puglia;300;22;322;3389;3711;184;4982;607;9300
10/10/2020 17:00;ITA;Sardegna;140;25;165;2506;2671;124;2034;161;4866
10/10/2020 17:00;ITA;Sicilia;387;35;422;3721;4143;285;4519;335;8997
10/10/2020 17:00;ITA;Toscana;160;30;190;5450;5640;548;10830;1173;17643
10/10/2020 17:00;ITA;Umbria;56;8;64;1046;1110;132;1991;88;3189
10/10/2020 17:00;ITA;Valle d'Aosta;6;3;9;171;180;44;1120;146;1446
10/10/2020 17:00;ITA;Veneto;231;20;251;5581;5832;561;23017;2216;31065
10/10/2020 17:00;ITA;Trentino Alto Adige;54;2;56;1504;1560;142;8164;700;10424
11/10/2020 17:00;ITA;Abruzzo;116;8;124;1293;1417;77;3153;487;5057
11/10/2020 17:00;ITA;Basilicata;36;0;36;449;485;13;527;35;1047
11/10/2020 17:00;ITA;Calabria;41;1;42;688;730;35;1458;103;2291
11/10/2020 17:00;ITA;Campania;664;61;725;9969;10694;633;7357;479;18530
11/10/2020 17:00;ITA;Emilia-Romagna;254;23;277;6072;6349;384;26837;4495;37681
11/10/2020 17:00;ITA;Friuli Venezia Giulia;22;5;27;1296;1323;97;3834;356;5513
11/10/2020 17:00;ITA;Lazio;911;69;980;8862;9842;371;9072;976;19890
11/10/2020 17:00;ITA;Liguria;238;26;264;2334;2598;386;11052;1619;15269
11/10/2020 17:00;ITA;Lombardia;433;48;481;12368;12849;1032;83190;16985;113024
11/10/2020 17:00;ITA;Marche;44;6;50;1253;1303;108;6298;992;8593
11/10/2020 17:00;ITA;Molise;9;0;9;156;165;28;548;26;739
11/10/2020 17:00;ITA;Piemonte;378;24;402;4654;5056;409;29270;4177;38503
11/10/2020 17:00;ITA;Puglia;301;21;322;3485;3807;212;5097;608;9512
11/10/2020 17:00;ITA;Sardegna;140;22;162;2610;2772;143;2072;165;5009
11/10/2020 17:00;ITA;Sicilia;388;38;426;3975;4401;297;4557;336;9294
11/10/2020 17:00;ITA;Toscana;186;31;217;5925;6142;517;10844;1174;18160
11/10/2020 17:00;ITA;Umbria;58;9;67;1169;1236;135;2000;88;3324
11/10/2020 17:00;ITA;Valle d'Aosta;8;3;11;186;197;18;1121;146;1464
11/10/2020 17:00;ITA;Veneto;238;24;262;5826;6088;438;23197;2218;31503
11/10/2020 17:00;ITA;Trentino Alto Adige;54;1;55;1566;1621;123;8225;701;10547
12/10/2020 17:00;ITA;Abruzzo;137;11;148;1384;1532;117;3154;488;5174
12/10/2020 17:00;ITA;Basilicata;36;0;36;459;495;11;528;35;1058
12/10/2020 17:00;ITA;Calabria;42;1;43;730;773;53;1467;104;2344
12/10/2020 17:00;ITA;Campania;685;64;749;10477;11226;662;7487;479;19192
12/10/2020 17:00;ITA;Emilia-Romagna;284;25;309;6364;6673;337;26849;4496;38018
12/10/2020 17:00;ITA;Friuli Venezia Giulia;22;5;27;1345;1372;59;3844;356;5572
12/10/2020 17:00;ITA;Lazio;927;78;1005;9117;10122;395;9179;984;20285
12/10/2020 17:00;ITA;Liguria;261;24;285;2456;2741;186;11093;1621;15455
12/10/2020 17:00;ITA;Lombardia;463;50;513;12866;13379;696;83353;16988;113720
12/10/2020 17:00;ITA;Marche;50;5;55;1274;1329;37;6309;992;8630
12/10/2020 17:00;ITA;Molise;9;0;9;155;164;7;556;26;746
12/10/2020 17:00;ITA;Piemonte;457;22;479;4984;5463;454;29314;4180;38957
12/10/2020 17:00;ITA;Puglia;307;19;326;3587;3913;157;5142;614;9669
12/10/2020 17:00;ITA;Sardegna;157;23;180;2679;2859;129;2113;166;5138
12/10/2020 17:00;ITA;Sicilia;404;42;446;4236;4682;298;4571;339;9592
12/10/2020 17:00;ITA;Toscana;205;40;245;6259;6504;466;10942;1180;18626
12/10/2020 17:00;ITA;Umbria;61;9;70;1300;1370;148;2012;90;3472
12/10/2020 17:00;ITA;Valle d'Aosta;9;3;12;213;225;32;1125;146;1496
12/10/2020 17:00;ITA;Veneto;244;29;273;6016;6289;328;23323;2219;31831
12/10/2020 17:00;ITA;Trentino Alto Adige;61;2;63;1590;1653;47;8239;702;10594
13/10/2020 17:00;ITA;Abruzzo;146;15;161;1518;1679;146;3153;488;5320
13/10/2020 17:00;ITA;Basilicata;34;0;34;463;497;8;532;37;1066
13/10/2020 17:00;ITA;Calabria;42;1;43;755;798;44;1486;104;2388
13/10/2020 17:00;ITA;Campania;694;62;756;11022;11778;635;7564;485;19827
13/10/2020 17:00;ITA;Emilia-Romagna;323;31;354;6522;6876;341;26982;4498;38356
13/10/2020 17:00;ITA;Friuli Venezia Giulia;27;10;37;1367;1404;38;3850;356;5610
13/10/2020 17:00;ITA;Lazio;896;83;979;9658;10637;579;9238;989;20864
13/10/2020 17:00;ITA;Liguria;272;27;299;2624;2923;447;11357;1622;15902
13/10/2020 17:00;ITA;Lombardia;546;62;608;13648;14256;1080;83550;16994;114800
13/10/2020 17:00;ITA;Marche;60;6;66;1329;1395;82;6325;992;8712
13/10/2020 17:00;ITA;Molise;10;0;10;200;210;49;559;26;795
13/10/2020 17:00;ITA;Piemonte;483;30;513;5452;5965;585;29394;4183;39542
13/10/2020 17:00;ITA;Puglia;310;23;333;3665;3998;180;5235;616;9849
13/10/2020 17:00;ITA;Sardegna;164;26;190;2710;2900;157;2227;168;5295
13/10/2020 17:00;ITA;Sicilia;426;44;470;4407;4877;334;4708;341;9926
13/10/2020 17:00;ITA;Toscana;218;44;262;6655;6917;480;11008;1181;19106
13/10/2020 17:00;ITA;Umbria;68;11;79;1412;1491;136;2027;90;3608
13/10/2020 17:00;ITA;Valle d'Aosta;11;3;14;244;258;33;1125;146;1529
13/10/2020 17:00;ITA;Veneto;272;33;305;6350;6655;485;23435;2226;32316
13/10/2020 17:00;ITA;Trentino Alto Adige;74;3;77;1602;1679;62;8273;704;10656
14/10/2020 17:00;ITA;Abruzzo;154;15;169;1632;1801;126;3156;489;5446
14/10/2020 17:00;ITA;Basilicata;35;0;35;469;504;9;534;37;1075
14/10/2020 17:00;ITA;Calabria;44;1;45;801;846;60;1498;104;2448
14/10/2020 17:00;ITA;Campania;735;61;796;11647;12443;818;7715;487;20645
14/10/2020 17:00;ITA;Emilia-Romagna;383;35;418;6730;7148;339;27045;4502;38695
14/10/2020 17:00;ITA;Friuli Venezia Giulia;28;11;39;1515;1554;182;3882;356;5792
14/10/2020 17:00;ITA;Lazio;937;85;1022;10041;11063;543;9350;994;21407
14/10/2020 17:00;ITA;Liguria;286;29;315;2760;3075;362;11566;1623;16264
14/10/2020 17:00;ITA;Lombardia;645;64;709;14509;15218;1844;84415;17011;116644
14/10/2020 17:00;ITA;Marche;64;8;72;1465;1537;166;6349;992;8878
14/10/2020 17:00;ITA;Molise;9;0;9;215;224;18;563;26;813
14/10/2020 17:00;ITA;Piemonte;562;33;595;5792;6387;499;29467;4187;40041
14/10/2020 17:00;ITA;Puglia;311;23;334;3895;4229;315;5317;618;10164
14/10/2020 17:00;ITA;Sardegna;172;26;198;2728;2926;122;2323;168;5417
14/10/2020 17:00;ITA;Sicilia;447;49;496;4691;5187;366;4762;343;10292
14/10/2020 17:00;ITA;Toscana;229;46;275;7152;7427;575;11071;1183;19681
14/10/2020 17:00;ITA;Umbria;71;12;83;1540;1623;141;2035;91;3749
14/10/2020 17:00;ITA;Valle d'Aosta;13;3;16;279;295;37;1125;146;1566
14/10/2020 17:00;ITA;Veneto;271;35;306;6876;7182;657;23565;2226;32973
14/10/2020 17:00;ITA;Trentino Alto Adige;74;3;77;1699;1776;153;8327;706;10809
15/10/2020 17:00;ITA;Abruzzo;159;10;169;1824;1993;203;3164;491;5648
15/10/2020 17:00;ITA;Basilicata;36;0;36;503;539;37;536;37;1112
15/10/2020 17:00;ITA;Calabria;51;3;54;805;859;39;1524;104;2487
15/10/2020 17:00;ITA;Campania;762;66;828;12416;13244;1127;8032;496;21772
15/10/2020 17:00;ITA;Emilia-Romagna;392;49;441;7080;7521;453;27124;4503;39148
15/10/2020 17:00;ITA;Friuli Venezia Giulia;32;11;43;1604;1647;136;3923;358;5928
15/10/2020 17:00;ITA;Lazio;969;90;1059;10546;11605;594;9395;1001;22001
15/10/2020 17:00;ITA;Liguria;316;26;342;2771;3113;432;11957;1626;16696
15/10/2020 17:00;ITA;Lombardia;726;72;798;16252;17050;2067;84624;17037;118711
15/10/2020 17:00;ITA;Marche;61;9;70;1594;1664;140;6362;992;9018
15/10/2020 17:00;ITA;Molise;7;0;7;244;251;30;566;26;843
15/10/2020 17:00;ITA;Piemonte;595;40;635;6673;7308;1033;29576;4190;41074
15/10/2020 17:00;ITA;Puglia;319;26;345;4064;4409;257;5387;625;10421
15/10/2020 17:00;ITA;Sardegna;180;28;208;2816;3024;186;2410;169;5603
15/10/2020 17:00;ITA;Sicilia;468;52;520;4967;5487;399;4854;350;10691
15/10/2020 17:00;ITA;Toscana;276;46;322;7584;7906;581;11171;1185;20262
15/10/2020 17:00;ITA;Umbria;74;12;86;1731;1817;263;2104;91;4012
15/10/2020 17:00;ITA;Valle d'Aosta;14;3;17;343;360;67;1127;146;1633
15/10/2020 17:00;ITA;Veneto;279;40;319;7289;7608;600;23728;2237;33573
15/10/2020 17:00;ITA;Trentino Alto Adige;80;3;83;1778;1861;160;8400;708;10969
16/10/2020 17:00;ITA;Abruzzo;167;11;178;1972;2150;178;3184;491;5825
16/10/2020 17:00;ITA;Basilicata;36;0;36;547;583;57;548;38;1169
16/10/2020 17:00;ITA;Calabria;51;4;55;849;904;102;1581;104;2589
16/10/2020 17:00;ITA;Campania;786;67;853;13501;14354;1261;8180;499;23033
16/10/2020 17:00;ITA;Emilia-Romagna;404;61;465;7568;8033;544;27155;4504;39692
16/10/2020 17:00;ITA;Friuli Venezia Giulia;45;12;57;1742;1799;165;3935;359;6093
16/10/2020 17:00;ITA;Lazio;1004;98;1102;11215;12317;795;9473;1006;22796
16/10/2020 17:00;ITA;Liguria;347;32;379;2862;3241;585;12408;1632;17281
16/10/2020 17:00;ITA;Lombardia;834;71;905;18223;19128;2419;84958;17044;121130
16/10/2020 17:00;ITA;Marche;73;10;83;1671;1754;115;6387;992;9133
16/10/2020 17:00;ITA;Molise;8;0;8;257;265;21;573;26;864
16/10/2020 17:00;ITA;Piemonte;658;43;701;7357;8058;821;29643;4194;41895
16/10/2020 17:00;ITA;Puglia;326;26;352;4321;4673;313;5431;630;10734
16/10/2020 17:00;ITA;Sardegna;187;29;216;2879;3095;133;2470;171;5736
16/10/2020 17:00;ITA;Sicilia;471;58;529;5405;5934;578;4975;360;11269
16/10/2020 17:00;ITA;Toscana;308;51;359;8156;8515;755;11315;1187;21017
16/10/2020 17:00;ITA;Umbria;75;15;90;1871;1961;198;2158;91;4210
16/10/2020 17:00;ITA;Valle d'Aosta;13;4;17;365;382;27;1132;146;1660
16/10/2020 17:00;ITA;Veneto;299;40;339;7799;8138;704;23895;2244;34277
16/10/2020 17:00;ITA;Trentino Alto Adige;86;6;92;1936;2028;239;8471;709;11208
17/10/2020 17:00;ITA;Abruzzo;169;13;182;2112;2294;148;3186;493;5973
17/10/2020 17:00;ITA;Basilicata;40;0;40;598;638;57;550;38;1226
17/10/2020 17:00;ITA;Calabria;58;5;63;931;994;94;1585;104;2683
17/10/2020 17:00;ITA;Campania;817;75;892;14798;15690;1410;8254;499;24443
17/10/2020 17:00;ITA;Emilia-Romagna;427;65;492;8157;8649;641;27175;4509;40333
17/10/2020 17:00;ITA;Friuli Venezia Giulia;49;13;62;1877;1939;167;3962;359;6260
17/10/2020 17:00;ITA;Lazio;1043;98;1141;12096;13237;994;9535;1018;23790
17/10/2020 17:00;ITA;Liguria;364;38;402;3156;3558;464;12554;1633;17745
17/10/2020 17:00;ITA;Lombardia;943;96;1039;20586;21625;2664;85112;17057;123794
17/10/2020 17:00;ITA;Marche;77;10;87;1775;1862;121;6400;992;9254
17/10/2020 17:00;ITA;Molise;9;0;9;321;330;65;573;26;929
17/10/2020 17:00;ITA;Piemonte;701;51;752;8128;8880;972;29791;4196;42867
17/10/2020 17:00;ITA;Puglia;368;33;401;4579;4980;350;5472;632;11084
17/10/2020 17:00;ITA;Sardegna;192;30;222;2966;3188;130;2506;172;5866
17/10/2020 17:00;ITA;Sicilia;479;61;540;5741;6281;475;5101;362;11744
17/10/2020 17:00;ITA;Toscana;344;50;394;8853;9247;879;11460;1189;21896
17/10/2020 17:00;ITA;Umbria;99;16;115;2015;2130;205;2193;92;4415
17/10/2020 17:00;ITA;Valle d'Aosta;17;2;19;439;458;78;1134;146;1738
