Anno;Grado;Materia;Ordinatore;Regione;Punteggio_WLE;ES;Deviazione_standard_WLE;ES_SD;Percentile5;Percentile25;Percentile75;Percentile95
2016;8;Italiano;25;Sicilia;184,71;3,56;42,14;1,7;96,05;164,9;211,01;247,99
2016;8;Italiano;26;Sardegna;200,91;3,25;38,73;1,43;138,26;179,34;225,85;259,73
2016;10;Italiano;2;Valle d'Aosta;203,76;6,39;34,29;2,62;145,3;181,94;226,87;252,64
2016;10;Italiano;3;Piemonte;207,75;3,15;38,31;1,35;145,3;185,81;231,55;265,49
2016;10;Italiano;4;Liguria;203,82;3,55;36,05;1,49;140,74;181,94;226,87;258,8
2016;10;Italiano;5;Lombardia;213,91;2,07;34,84;0,84;153,98;193,58;236,42;265,49
2016;10;Italiano;7;Trentino Alto Adige;201,51;0;36,54;0,76;140,74;181,94;226,87;252,64
2016;10;Italiano;8;Trentino Alto Adige;215,93;3,08;33,59;1,21;158,16;197,51;236,42;272,88
2016;10;Italiano;9;Veneto;211,74;2,03;32,49;0,8;158,16;193,58;231,55;258,8
2016;10;Italiano;10;Friuli Venezia Giulia;209,94;3,43;35,46;1,41;149,7;189,69;231,55;265,49
2016;10;Italiano;11;Emilia-Romagna;206,58;2,73;37,38;1,16;140,74;185,81;231,55;265,49
2016;10;Italiano;13;Toscana;197,04;3,48;42,04;1,61;120,36;170,24;226,87;258,8
2016;10;Italiano;14;Umbria;202,62;3,78;37,88;1,63;136,01;178,06;226,87;258,8
2016;10;Italiano;15;Marche;204,14;2,93;35,82;1,23;140,74;185,81;226,87;258,8
2016;10;Italiano;16;Lazio;192,43;5,7;49,6;2,89;93,5;166,27;226,87;265,49
2016;10;Italiano;18;Abruzzo;194,86;3,52;39,04;1,58;131,07;170,24;222,36;252,64
2016;10;Italiano;19;Molise;191,18;4,74;39,73;2,16;120,36;166,27;217,98;252,64
2016;10;Italiano;20;Campania;191,02;3;39,5;1,37;125,87;162,25;217,98;252,64
2016;10;Italiano;21;Puglia;193,96;3,27;39,92;1,48;125,87;166,27;222,36;258,8
2016;10;Italiano;23;Basilicata;182,68;5,49;47,78;2,81;101,19;153,98;213,72;252,64
2016;10;Italiano;24;Calabria;188,8;3,54;37,65;1,58;125,87;166,27;213,72;246,91
2016;10;Italiano;25;Sicilia;190,84;3,25;36,88;1,43;131,07;166,27;217,98;246,91
2016;10;Italiano;26;Sardegna;185,87;4,34;37,49;1,95;120,36;162,25;213,72;241,53
2016;2;Matematica;2;Valle d'Aosta;198,35;2,29;35,68;0,97;143,41;175,08;221,09;261,72
2016;2;Matematica;3;Piemonte;203,61;2,75;38,84;1,2;143,41;175,08;228,05;273,26
2016;2;Matematica;4;Liguria;198,56;3,19;41,35;1,46;133,31;167,97;228,05;273,26
2016;2;Matematica;5;Lombardia;200,98;1,74;37,91;0,76;143,41;175,08;228,05;261,72
2016;2;Matematica;7;Trentino Alto Adige;194,65;0;37,57;0,6;143,41;167,97;221,09;261,72
2016;2;Matematica;8;Trentino Alto Adige;205,1;2,51;38,04;1,08;143,41;175,08;228,05;273,26
2016;2;Matematica;9;Veneto;200,35;1,9;36,85;0,81;143,41;175,08;228,05;261,72
2016;2;Matematica;10;Friuli Venezia Giulia;204,8;2,79;39,29;1,22;143,41;175,08;228,05;273,26
2016;2;Matematica;11;Emilia-Romagna;195,57;2,28;37,4;1;143,41;167,97;221,09;261,72
2016;2;Matematica;13;Toscana;199,87;1,85;38,19;0,81;133,31;175,08;221,09;261,72
2016;2;Matematica;14;Umbria;203,33;3,09;39,96;1,37;143,41;175,08;228,05;273,26
2016;2;Matematica;15;Marche;205,75;2,25;36,55;0,95;152,32;181,89;228,05;273,26
2016;2;Matematica;16;Lazio;198,1;2,25;38;0,99;143,41;175,08;221,09;261,72
2016;2;Matematica;18;Abruzzo;204,74;2,88;40,79;1,28;143,41;175,08;228,05;273,26
2016;2;Matematica;19;Molise;205,97;3,55;37,54;1,52;143,41;181,89;228,05;273,26
2016;2;Matematica;20;Campania;205,39;3,34;43,74;1,54;133,31;175,08;235,39;287,82
2016;2;Matematica;21;Puglia;196,48;2,85;39,48;1,28;133,31;167,97;221,09;261,72
2016;2;Matematica;23;Basilicata;206,14;3,4;40,4;1,51;143,41;175,08;228,05;287,82
2016;2;Matematica;24;Calabria;186,45;8,02;58,57;4,49;39,17;167,97;221,09;261,72
2016;2;Matematica;25;Sicilia;195,91;2,86;39,87;1,29;133,31;167,97;221,09;261,72
2016;2;Matematica;26;Sardegna;202,37;3,54;36,53;1,51;143,41;175,08;228,05;261,72
2016;5;Matematica;2;Valle d'Aosta;200,47;3,61;36,79;1,55;137,18;175,86;227,48;265,16
2016;5;Matematica;3;Piemonte;206,05;1,82;35,87;0,76;149,76;181,3;231,41;265,52
2016;5;Matematica;4;Liguria;204,94;2,51;35,74;1,05;149,4;180,83;231,22;260,4
2016;5;Matematica;5;Lombardia;207,1;1,76;35,68;0,73;150,14;181,24;232,08;267,2
2016;5;Matematica;7;Trentino Alto Adige;201,74;0;35,42;0,35;143,76;180,79;226,74;260,29
2016;5;Matematica;8;Trentino Alto Adige;208,92;2,33;35,17;0,96;149,76;185,82;232,35;265,77
2016;5;Matematica;9;Veneto;202,82;1,63;36,33;0,69;143,66;179,14;226,94;266,03
2016;5;Matematica;10;Friuli Venezia Giulia;208,21;2,11;36,3;0,88;155,09;181,42;231,53;274,49
2016;5;Matematica;11;Emilia-Romagna;199,68;2,47;37,74;1,07;136,95;171,84;225,08;260,85
2016;5;Matematica;13;Toscana;203,96;2,6;41,42;1,17;143,76;177;231,39;267,57
2016;5;Matematica;14;Umbria;199,95;3,66;42,05;1,68;136,81;176,55;222,46;265,37
2016;5;Matematica;15;Marche;205,17;2,32;36,36;0,97;149,54;181,15;227,3;267,02
2016;5;Matematica;16;Lazio;200,96;1,96;36,26;0,83;143,74;176,21;226,44;260,29
2016;5;Matematica;18;Abruzzo;202,38;1,98;35,49;0,83;148,94;180,36;225,64;260,2
2016;5;Matematica;19;Molise;206,46;2,78;37,26;1,18;149,29;180,8;231,57;267,6
2016;5;Matematica;20;Campania;192,63;2,91;45,98;1,42;120,49;166,59;221,72;260,37
2016;5;Matematica;21;Puglia;197,84;2,55;39,47;1,14;135,97;171,88;223,04;260,04
2016;5;Matematica;23;Basilicata;200,07;5,35;46,41;2,58;120,54;179,55;227,4;260,52
2016;5;Matematica;24;Calabria;183,27;5,58;54,38;3,04;59,42;160,84;217,92;256,32
2016;5;Matematica;25;Sicilia;188,62;3,81;42,3;1,8;121;166,09;215,57;253,23
2016;5;Matematica;26;Sardegna;194,82;3,71;37,83;1,64;136,08;171,49;218,08;259,38
2016;8;Matematica;2;Valle d'Aosta;209,49;1,83;29;0,68;166,75;188,66;227;262,77
2016;8;Matematica;3;Piemonte;206,91;1,85;34,81;0,76;156,04;183,16;229,04;267,25
2016;8;Matematica;4;Liguria;202,84;3,19;39,73;1,41;144,43;180,22;226,22;265,37
2016;8;Matematica;5;Lombardia;210,23;1,17;33,58;0,47;157,57;186,32;231,08;267,53
2016;8;Matematica;7;Trentino Alto Adige;206,57;0;34,33;0,28;151,31;183,84;228,78;267,3
2016;8;Matematica;8;Trentino Alto Adige;211,72;1,53;32,95;0,61;160,57;188,11;233,1;267,24
2016;8;Matematica;9;Veneto;208,65;2,02;35,94;0,84;153,43;184,98;231,99;268,86
2016;8;Matematica;10;Friuli Venezia Giulia;207,08;3,29;40,25;1,45;133,2;185,35;234;268,49
2016;8;Matematica;11;Emilia-Romagna;209,47;1,25;34,94;0,51;156,19;185,52;231,44;271,21
2016;8;Matematica;13;Toscana;200,76;4,33;47,1;2,1;85,44;180,8;230,38;266,08
2016;8;Matematica;14;Umbria;211,88;1,68;33,64;0,67;160,72;188,59;233,26;273,83
2016;8;Matematica;15;Marche;211,63;1,27;33,24;0,5;157,55;188,51;234,01;269,92
2016;8;Matematica;16;Lazio;200,69;2,78;39,1;1,23;137,98;179,7;223,8;261,89
2016;8;Matematica;18;Abruzzo;200,21;4,05;43,46;1,88;122,65;177,92;227,39;265,74
2016;8;Matematica;19;Molise;189,28;10,2;52,55;5,37;77,69;164,3;222,89;267,46
2016;8;Matematica;20;Campania;184,58;2,93;39,61;1,36;116,61;161,91;209,89;244,6
2016;8;Matematica;21;Puglia;196,33;3,13;40,35;1,42;138,88;176,38;221,45;254,69
2016;8;Matematica;23;Basilicata;196,64;4,72;41,95;2,18;119;178,16;221,23;256,72
2016;8;Matematica;24;Calabria;173,78;6,21;55,29;3,5;54,94;158,09;210,22;241,75
2016;8;Matematica;25;Sicilia;187,3;3,19;37,99;1,44;107,48;167,49;210,57;245,03
2016;8;Matematica;26;Sardegna;191,36;3,4;38,01;1,51;121,44;168,67;215,26;252,53
2016;10;Matematica;2;Valle d'Aosta;190,07;5,76;31,08;2,33;146,59;170,32;207,03;244,34
2016;10;Matematica;3;Piemonte;210,83;3,85;40,6;1,69;146,59;179,64;236,32;289,35
2016;10;Matematica;4;Liguria;206,24;4,29;39,12;1,87;146,59;179,64;232,48;274,53
2016;10;Matematica;5;Lombardia;212,14;2,61;38,34;1,11;153,48;183,94;236,32;281,39
2016;10;Matematica;7;Trentino Alto Adige;203,78;0;38,3;0,85;146,59;175,11;228,74;268,43
2016;10;Matematica;8;Trentino Alto Adige;219,91;4,54;41,24;1,96;159,61;188,07;248,6;289,35
2016;10;Matematica;9;Veneto;213,47;3,03;38,9;1,29;153,48;183,94;236,32;281,39
2016;10;Matematica;10;Friuli Venezia Giulia;216,47;4,37;39,38;1,87;153,48;188,07;244,34;281,39
2016;10;Matematica;11;Emilia-Romagna;204,31;3,17;37,82;1,36;146,59;179,64;228,74;268,43
2016;10;Matematica;13;Toscana;199,48;3,95;40,57;1,78;138,63;170,32;225,06;274,53
2016;10;Matematica;14;Umbria;203,84;5,24;41,89;2,37;138,63;170,32;236,32;274,53
2016;10;Matematica;15;Marche;200,38;3,32;36,1;1,41;146,59;175,11;221,43;262,91
2016;10;Matematica;16;Lazio;194,07;4,04;40,76;1,85;138,63;165,18;221,43;268,43
2016;10;Matematica;18;Abruzzo;193,86;4,29;38,73;1,92;138,63;165,18;221,43;262,91
2016;10;Matematica;19;Molise;194,37;5,64;37,96;2,49;138,63;170,32;217,83;262,91
2016;10;Matematica;20;Campania;192,64;3,29;39,5;1,49;138,63;165,18;221,43;257,82
2016;10;Matematica;21;Puglia;193,62;3,21;38,43;1,43;138,63;165,18;217,83;262,91
2016;10;Matematica;23;Basilicata;192,99;5,2;39,76;2,36;129,06;165,18;221,43;257,82
2016;10;Matematica;24;Calabria;189,29;4,31;37,84;1,93;129,06;159,61;217,83;253,08
2016;10;Matematica;25;Sicilia;187,39;3,19;35,7;1,39;138,63;165,18;207,03;253,08
2016;10;Matematica;26;Sardegna;174,73;3,63;31,32;1,54;129,06;153,48;192,05;228,74
2017;2;Italiano;2;Valle d'Aosta;204,48;2,08;36,49;0,88;152,65;175,58;226,79;276,07
2017;2;Italiano;3;Piemonte;203,98;1,43;38,13;0,62;152,65;175,58;226,79;276,07
2017;2;Italiano;4;Liguria;203,52;3,27;42,15;1,49;137,34;175,58;226,79;291,17
2017;2;Italiano;5;Lombardia;204,39;1,45;38,91;0,63;152,65;175,58;226,79;276,07
2017;2;Italiano;7;Trentino Alto Adige;194,42;0;38,05;0,41;137,34;164,97;218,64;253,4
2017;2;Italiano;8;Trentino Alto Adige;199,99;1,97;40,46;0,88;137,34;175,58;226,79;276,07
2017;2;Italiano;9;Veneto;200,46;2,09;38,97;0,92;137,34;175,58;226,79;263,9
2017;2;Italiano;10;Friuli Venezia Giulia;198,27;1,66;38,71;0,73;137,34;175,58;226,79;276,07
2017;2;Italiano;11;Emilia-Romagna;199,95;1,6;40,67;0,72;137,34;175,58;226,79;276,07
2017;2;Italiano;13;Toscana;201,64;2,45;41,52;1,11;137,34;175,58;226,79;276,07
2017;2;Italiano;14;Umbria;205,9;2,01;39,52;0,88;152,65;175,58;235,17;276,07
2017;2;Italiano;15;Marche;202,88;1,77;38,18;0,77;137,34;175,58;226,79;276,07
2017;2;Italiano;16;Lazio;201,02;2,33;41,38;1,05;137,34;175,58;226,79;276,07
2017;2;Italiano;18;Abruzzo;199,81;1,71;37,34;0,74;137,34;175,58;226,79;263,9
2017;2;Italiano;19;Molise;210,89;2,96;39,08;1,28;152,65;185,12;235,17;276,07
2017;2;Italiano;20;Campania;197,69;2,94;42,54;1,37;137,34;164,97;226,79;276,07
2017;2;Italiano;21;Puglia;198,46;2,21;38,91;0,98;137,34;175,58;226,79;263,9
2017;2;Italiano;23;Basilicata;206,24;2,51;39,24;1,1;152,65;175,58;226,79;276,07
2017;2;Italiano;24;Calabria;188,34;1,63;35,38;0,71;137,34;164,97;210,56;253,4
2017;2;Italiano;25;Sicilia;189,57;2,23;38,73;1,01;137,34;164,97;210,56;253,4
2017;2;Italiano;26;Sardegna;202,92;3,44;39,38;1,52;137,34;175,58;226,79;276,07
2017;5;Italiano;2;Valle d'Aosta;205,78;1,9;34,25;0,77;149,09;181,82;227,88;267,38
2017;5;Italiano;3;Piemonte;205,06;1,94;38,63;0,84;143,75;177,42;233,29;267,38
2017;5;Italiano;4;Liguria;207,28;2,94;39,33;1,28;143,75;181,82;233,29;267,38
2017;5;Italiano;5;Lombardia;206,63;1,61;38,98;0,7;143,75;181,82;233,29;267,38
2017;5;Italiano;7;Trentino Alto Adige;194,78;0;36,76;0,51;138,1;172,96;217,79;251,8
2017;5;Italiano;8;Trentino Alto Adige;202,75;1,84;38,2;0,8;138,1;177,42;227,88;267,38
2017;5;Italiano;9;Veneto;203,75;1,55;35,76;0,65;143,75;177,42;227,88;259,14
2017;5;Italiano;10;Friuli Venezia Giulia;204,94;1,92;38,66;0,84;143,75;177,42;233,29;267,38
2017;5;Italiano;11;Emilia-Romagna;199,68;1,99;40,94;0,9;132,07;172,96;227,88;267,38
2017;5;Italiano;13;Toscana;203,97;2,42;39,26;1,06;138,1;177,42;233,29;267,38
2017;5;Italiano;14;Umbria;209,02;2,25;38,13;0,96;149,09;181,82;233,29;276,92
2017;5;Italiano;15;Marche;203,96;2,17;40,03;0,96;138,1;177,42;233,29;267,38
2017;5;Italiano;16;Lazio;199,84;1,95;38,48;0,85;138,1;172,96;227,88;259,14
2017;5;Italiano;18;Abruzzo;202,43;2,2;39,26;0,97;138,1;177,42;227,88;267,38
2017;5;Italiano;19;Molise;205,76;1,94;36,11;0,81;143,75;181,82;227,88;259,14
2017;5;Italiano;20;Campania;192,91;2,75;42,38;1,29;118,35;163,82;222,73;259,14
2017;5;Italiano;21;Puglia;193,38;2,26;39,62;1,02;125,54;163,82;217,79;259,14
2017;5;Italiano;23;Basilicata;201,17;2,37;39,18;1,05;132,07;172,96;227,88;267,38
2017;5;Italiano;24;Calabria;184,01;2,46;39,9;1,14;118,35;159,08;208,36;251,8
2017;5;Italiano;25;Sicilia;191,38;2,81;41,86;1,31;125,54;163,82;217,79;259,14
2017;5;Italiano;26;Sardegna;200,45;2,89;37,64;1,25;138,1;172,96;227,88;267,38
2017;8;Italiano;2;Valle d'Aosta;212,16;1,93;31,05;0,74;164,36;191,52;231,73;264,85
2017;8;Italiano;3;Piemonte;205,15;1,6;34,99;0,66;144,53;183,42;228,13;260,88
2017;8;Italiano;4;Liguria;203,13;3,04;39,24;1,34;140,58;182,61;227,84;260,33
2017;8;Italiano;5;Lombardia;206,84;1,26;35,27;0,52;148,15;185,4;230,07;262,83
2017;8;Italiano;7;Trentino Alto Adige;200,87;0;35,01;0,31;143,36;178,55;224,41;260,84
2017;8;Italiano;8;Trentino Alto Adige;204,76;1,71;35,18;0,71;149,06;182,87;229,15;262,87
2017;8;Italiano;9;Veneto;207,07;1,08;33,91;0,44;149,58;185,6;230,12;261,21
2017;8;Italiano;10;Friuli Venezia Giulia;211,04;1,24;32,32;0,49;157,79;191,39;230,65;264,2
2017;8;Italiano;11;Emilia-Romagna;208,13;1,2;35,81;0,5;148,05;186,24;230,36;268,83
2017;8;Italiano;13;Toscana;203,06;1,98;37,11;0,85;140,08;180,74;225,94;261,98
2017;8;Italiano;14;Umbria;200,65;6,79;44,96;3,21;108,68;179,57;229,22;266,01
2017;8;Italiano;15;Marche;208,4;1,17;33,84;0,47;151,44;186,75;229,78;262,18
2017;8;Italiano;16;Lazio;200,27;2,18;37,15;0,94;133,94;178,42;224,9;259,18
2017;8;Italiano;18;Abruzzo;199,82;3,28;40,81;1,48;135,88;179,14;225,42;261,29
2017;8;Italiano;19;Molise;204,22;4,38;38,04;1,89;140,45;176,11;229,32;263,75
2017;8;Italiano;20;Campania;194,05;1,89;37,14;0,83;136,37;169,33;216,11;257,42
2017;8;Italiano;21;Puglia;191,02;3,78;47,28;1,88;103,92;171,29;219,66;253,94
2017;8;Italiano;23;Basilicata;196,94;3,67;42,63;1,71;121,15;172,77;224,33;261,94
2017;8;Italiano;24;Calabria;188,14;3,3;40,84;1,54;118,53;163,88;214,73;252,03
2017;8;Italiano;25;Sicilia;183,34;4,67;53,39;2,52;70,24;161,65;216;262,25
2017;8;Italiano;26;Sardegna;195,6;2,51;36,83;1,09;136,19;172,45;219,59;253,35
2017;10;Italiano;2;Valle d'Aosta;205,49;7,52;33,35;3,03;151,64;186,26;230;257,06
2017;10;Italiano;3;Piemonte;201,51;2,94;38,14;1,28;131,9;177,88;225,24;263,5
2017;10;Italiano;4;Liguria;205,17;3,62;38,53;1,57;137,1;177,88;230;263,5
2017;10;Italiano;5;Lombardia;210,85;2,11;35,54;0,86;151,64;190,44;234,93;263,5
2017;10;Italiano;7;Trentino Alto Adige;200,5;0;35,61;0,58;131,9;177,88;225,24;257,06
2017;10;Italiano;8;Trentino Alto Adige;214,98;2,31;31,81;0,89;160,68;194,62;234,93;263,5
2017;10;Italiano;9;Veneto;211,66;2,45;34,9;0,99;151,64;190,44;234,93;263,5
2017;10;Italiano;10;Friuli Venezia Giulia;208,72;3,24;36,52;1,35;142,11;186,26;234,93;263,5
2017;10;Italiano;11;Emilia-Romagna;202,65;3,2;39,2;1,41;131,9;177,88;230;263,5
2017;10;Italiano;13;Toscana;200,79;3,22;40,94;1,46;126,45;173,66;230;263,5
2017;10;Italiano;14;Umbria;203,26;3,22;37,17;1,37;137,1;182,08;230;257,06
2017;10;Italiano;15;Marche;201,76;3,09;37,44;1,33;137,1;177,88;230;263,5
2017;10;Italiano;16;Lazio;201,85;3,37;41,29;1,52;131,9;173,66;230;263,5
2017;10;Italiano;18;Abruzzo;199,02;3,68;38,43;1,62;131,9;173,66;225,24;263,5
2017;10;Italiano;19;Molise;196,68;6,03;41,14;2,76;126,45;169,39;230;257,06
2017;10;Italiano;20;Campania;198,1;2,77;39,84;1,24;131,9;169,39;225,24;257,06
2017;10;Italiano;21;Puglia;192,38;2,92;39,63;1,33;126,45;165,07;220,62;257,06
2017;10;Italiano;23;Basilicata;197,15;4,73;41,07;2,16;126,45;169,39;225,24;257,06
2017;10;Italiano;24;Calabria;180,5;4,45;45,22;2,23;108,18;151,64;216,11;245,41
2017;10;Italiano;25;Sicilia;186,18;3,47;40,91;1,63;120,73;156,21;216,11;251,06
2017;10;Italiano;26;Sardegna;177,03;3,59;39,15;1,69;114,66;151,64;203,06;234,93
2017;2;Matematica;2;Valle d'Aosta;202,15;2,57;37,06;1,1;144,29;178,29;224,71;262,74
2017;2;Matematica;3;Piemonte;206,54;1,78;37,13;0,75;144,29;184,16;231,13;273,73
2017;2;Matematica;4;Liguria;200,84;3,42;40,41;1,54;135,63;172,23;224,71;273,73
2017;2;Matematica;5;Lombardia;205,03;1,97;39,86;0,87;144,29;178,29;231,13;273,73
2017;2;Matematica;7;Trentino Alto Adige;192,88;0;37,15;0,57;135,63;165,91;218,59;253,47
2017;2;Matematica;8;Trentino Alto Adige;204,03;2,13;38,41;0,93;144,29;178,29;231,13;262,74
2017;2;Matematica;9;Veneto;202,14;2,08;37,08;0,89;144,29;178,29;231,13;262,74
2017;2;Matematica;10;Friuli Venezia Giulia;199,71;2,21;38,64;0,97;144,29;172,23;224,71;273,73
2017;2;Matematica;11;Emilia-Romagna;198,45;2,01;39,74;0,9;135,63;172,23;224,71;262,74
2017;2;Matematica;13;Toscana;199,38;2,7;40,25;1,21;135,63;172,23;224,71;273,73
2017;2;Matematica;14;Umbria;205,26;2,26;37,61;0,97;144,29;178,29;231,13;273,73
2017;2;Matematica;15;Marche;205,15;2,62;41,25;1,18;144,29;178,29;231,13;273,73
2017;2;Matematica;16;Lazio;199,58;2,37;39,52;1,05;135,63;172,23;224,71;273,73
2017;2;Matematica;18;Abruzzo;202,2;2,74;37,81;1,19;144,29;178,29;224,71;262,74
2017;2;Matematica;19;Molise;213,14;3,17;40,06;1,37;152,09;184,16;237,95;287,67
2017;2;Matematica;20;Campania;197;2,5;42,07;1,15;125,72;165,91;224,71;273,73
2017;2;Matematica;21;Puglia;194,9;2,46;39,46;1,11;135,63;172,23;218,59;262,74
2017;2;Matematica;23;Basilicata;208,17;3,13;39,01;1,36;144,29;184,16;231,13;273,73
2017;2;Matematica;24;Calabria;183,38;2,53;38,69;1,16;125,72;159,24;206,91;253,47
2017;2;Matematica;25;Sicilia;193,39;3,15;41,15;1,45;125,72;165,91;218,59;262,74
2017;2;Matematica;26;Sardegna;201,59;4,07;40,7;1,83;135,63;178,29;224,71;273,73
2017;5;Matematica;2;Valle d'Aosta;200,9;2,59;37,35;1,12;141,36;172,14;226,43;261,71
2017;5;Matematica;3;Piemonte;206,43;2,5;37,6;1,07;147,08;181,22;231,48;269,6
2017;5;Matematica;4;Liguria;204,79;3,67;41,15;1,65;141,36;176,72;231,48;269,6
2017;5;Matematica;5;Lombardia;203,62;1,71;37,26;0,73;141,36;176,72;231,48;261,71
2017;5;Matematica;7;Trentino Alto Adige;199,37;0;36,42;0,63;141,36;176,72;226,43;261,71
2017;5;Matematica;8;Trentino Alto Adige;205,32;2,51;37,84;1,08;141,36;181,22;231,48;261,71
2017;5;Matematica;9;Veneto;203,18;2,23;37,34;0,96;135,26;181,22;226,43;261,71
2017;5;Matematica;10;Friuli Venezia Giulia;208;2,46;39,13;1,07;147,08;181,22;231,48;269,6
2017;5;Matematica;11;Emilia-Romagna;201,37;2,14;38,74;0,94;135,26;176,72;226,43;269,6
2017;5;Matematica;13;Toscana;202,13;3,04;39,81;1,35;141,36;176,72;226,43;269,6
2017;5;Matematica;14;Umbria;209,21;2,24;38,44;0,96;147,08;185,66;236,76;269,6
2017;5;Matematica;15;Marche;207,86;2,1;37,87;0,9;147,08;181,22;236,76;269,6
2017;5;Matematica;16;Lazio;199,55;2,66;39,57;1,19;135,26;172,14;226,43;261,71
2017;5;Matematica;18;Abruzzo;198,91;2,38;38,83;1,05;135,26;172,14;221,57;261,71
2017;5;Matematica;19;Molise;210,06;2,41;38,8;1,04;147,08;181,22;236,76;278,69
2017;5;Matematica;20;Campania;197,6;2,89;42,92;1,35;121,45;167,45;226,43;269,6
2017;5;Matematica;21;Puglia;193,51;2,51;39,38;1,13;128,67;167,45;221,57;261,71
2017;5;Matematica;23;Basilicata;208,99;3,59;39,87;1,57;147,08;181,22;236,76;269,6
2017;5;Matematica;24;Calabria;180,74;2,87;39,8;1,35;121,45;152,5;207,73;242,33
2017;5;Matematica;25;Sicilia;192,68;3,77;44,59;1,82;128,67;162,64;216,85;278,69
2017;5;Matematica;26;Sardegna;191,99;3,49;36,79;1,53;135,26;167,45;216,85;254,68
2017;8;Matematica;2;Valle d'Aosta;207,5;1,91;30,12;0,73;159,38;186,36;224,97;263,74
2017;8;Matematica;3;Piemonte;205,24;2,58;40,2;1,14;150,79;182,04;228,61;270,81
2017;8;Matematica;4;Liguria;203,79;3,07;39,82;1,36;146,04;181,43;227,23;268,15
2017;8;Matematica;5;Lombardia;209,63;1,18;35,23;0,49;154,37;186,09;232,53;270,75
2017;8;Matematica;7;Trentino Alto Adige;207,38;0;34,09;0,22;160,6;186,06;225,81;264,8
2017;8;Matematica;8;Trentino Alto Adige;213,62;1,76;36,56;0,73;155,52;189,17;237,53;279,28
2017;8;Matematica;9;Veneto;211,14;0,97;33,71;0,39;156,49;187,23;233,76;270,69
2017;8;Matematica;10;Friuli Venezia Giulia;212,17;1,54;35,15;0,63;156,39;187,83;234,56;271,03
2017;8;Matematica;11;Emilia-Romagna;210,02;1,33;36,91;0,56;151,78;185,05;232,97;275,37
