Date;Country;RegionName;HospitalizedPatients;IntensiveCarePatients;TotalHospitalizedPatients;HomeConfinement;CurrentPositiveCases;NewPositiveCases;Recovered;Deaths;TotalPositiveCases;Ripartizioni geografiche;;;;;
21/09/2020 17:00;ITA;Piemonte;143;7;150;2208;2358;57;27883;4155;34396;Nord-ovest;;;;;
21/09/2020 17:00;ITA;Puglia;201;11;212;1977;2189;81;4306;580;7075;Sud;;;;;
21/09/2020 17:00;ITA;Sardegna;98;20;118;1596;1714;64;1446;143;3303;Isole;;;;;
21/09/2020 17:00;ITA;Sicilia;203;14;217;2131;2348;75;3390;299;6037;Isole;;;;;
21/09/2020 17:00;ITA;Toscana;94;23;117;2901;3018;84;9726;1152;13896;Centro;;;;;
21/09/2020 17:00;ITA;Umbria;25;4;29;439;468;5;1669;84;2221;Centro;;;;;
21/09/2020 17:00;ITA;Valle d'Aosta;3;0;3;45;48;2;1087;146;1281;Nord-ovest;;;;;
21/09/2020 17:00;ITA;Veneto;129;12;141;2993;3134;103;20589;2162;25885;Nord-est;;;;;
22/09/2020 17:00;ITA;Abruzzo;54;5;59;683;742;18;3010;475;4227;Sud;;;;;
22/09/2020 17:00;ITA;Basilicata;10;1;11;166;177;14;447;28;652;Sud;;;;;
22/09/2020 17:00;ITA;Calabria;29;4;33;457;490;24;1280;98;1868;Sud;;;;;
22/09/2020 17:00;ITA;Campania;360;23;383;4572;4955;156;5247;457;10659;Sud;;;;;
22/09/2020 17:00;ITA;Emilia-Romagna;185;22;207;4426;4633;56;25400;4478;34511;Nord-est;;;;;
22/09/2020 17:00;ITA;Friuli Venezia Giulia;21;5;26;677;703;14;3351;350;4404;Nord-est;;;;;
22/09/2020 17:00;ITA;Lazio;482;31;513;5517;6030;238;7851;899;14780;Centro;;;;;
22/09/2020 17:00;ITA;Liguria;148;17;165;1365;1530;105;9539;1592;12661;Nord-ovest;;;;;
22/09/2020 17:00;ITA;Lombardia;294;34;328;8699;9027;182;79078;16925;105030;Nord-ovest;;;;;
22/09/2020 17:00;ITA;Marche;24;3;27;633;660;18;6120;989;7769;Centro;;;;;
22/09/2020 17:00;ITA;Molise;5;1;6;125;131;2;466;23;620;Sud;;;;;
22/09/2020 17:00;ITA;Trentino Alto Adige;20;1;21;427;448;8;2589;292;3329;Nord-est;;;;;
22/09/2020 17:00;ITA;Trentino Alto Adige;13;0;13;535;548;25;4808;405;5761;Nord-est;;;;;
22/09/2020 17:00;ITA;Piemonte;164;7;171;2222;2393;84;27931;4156;34480;Nord-ovest;;;;;
22/09/2020 17:00;ITA;Puglia;204;10;214;1976;2190;67;4371;581;7142;Sud;;;;;
22/09/2020 17:00;ITA;Sardegna;96;21;117;1606;1723;53;1490;143;3356;Isole;;;;;
22/09/2020 17:00;ITA;Sicilia;224;15;239;2151;2390;108;3455;300;6145;Isole;;;;;
22/09/2020 17:00;ITA;Toscana;98;21;119;2939;3058;74;9760;1152;13970;Centro;;;;;
22/09/2020 17:00;ITA;Umbria;28;4;32;437;469;26;1694;84;2247;Centro;;;;;
22/09/2020 17:00;ITA;Valle d'Aosta;4;0;4;45;49;1;1087;146;1282;Nord-ovest;;;;;
22/09/2020 17:00;ITA;Veneto;141;14;155;2988;3143;119;20696;2165;26004;Nord-est;;;;;
23/09/2020 17:00;ITA;Abruzzo;55;4;59;701;760;22;3012;477;4249;Sud;;;;;
23/09/2020 17:00;ITA;Basilicata;12;1;13;179;192;17;449;28;669;Sud;;;;;
23/09/2020 17:00;ITA;Calabria;27;4;31;474;505;19;1284;98;1887;Sud;;;;;
23/09/2020 17:00;ITA;Campania;356;22;378;4689;5067;248;5383;457;10907;Sud;;;;;
23/09/2020 17:00;ITA;Emilia-Romagna;187;20;207;4406;4613;101;25520;4479;34612;Nord-est;;;;;
23/09/2020 17:00;ITA;Friuli Venezia Giulia;16;6;22;688;710;57;3401;350;4461;Nord-est;;;;;
23/09/2020 17:00;ITA;Lazio;521;32;553;5631;6184;195;7889;902;14975;Centro;;;;;
23/09/2020 17:00;ITA;Liguria;149;18;167;1426;1593;108;9582;1594;12769;Nord-ovest;;;;;
23/09/2020 17:00;ITA;Lombardia;308;33;341;8763;9104;196;79197;16925;105226;Nord-ovest;;;;;
23/09/2020 17:00;ITA;Marche;24;4;28;658;686;32;6126;989;7801;Centro;;;;;
23/09/2020 17:00;ITA;Molise;3;1;4;128;132;3;468;23;623;Sud;;;;;
23/09/2020 17:00;ITA;Trentino Alto Adige;20;1;21;455;476;37;2598;292;3366;Nord-est;;;;;
23/09/2020 17:00;ITA;Trentino Alto Adige;13;0;13;547;560;22;4818;405;5783;Nord-est;;;;;
23/09/2020 17:00;ITA;Piemonte;163;8;171;2247;2418;95;28000;4157;34575;Nord-ovest;;;;;
23/09/2020 17:00;ITA;Puglia;204;10;214;2008;2222;89;4426;583;7231;Sud;;;;;
23/09/2020 17:00;ITA;Sardegna;100;21;121;1624;1745;49;1515;145;3405;Isole;;;;;
23/09/2020 17:00;ITA;Sicilia;230;16;246;2166;2412;89;3519;303;6234;Isole;;;;;
23/09/2020 17:00;ITA;Toscana;97;24;121;2933;3054;90;9853;1153;14060;Centro;;;;;
23/09/2020 17:00;ITA;Umbria;30;3;33;435;468;19;1713;85;2266;Centro;;;;;
23/09/2020 17:00;ITA;Valle d'Aosta;4;0;4;54;58;2;1080;146;1284;Nord-ovest;;;;;
23/09/2020 17:00;ITA;Veneto;139;16;155;3000;3155;150;20832;2167;26154;Nord-est;;;;;
24/09/2020 17:00;ITA;Abruzzo;50;4;54;716;770;17;3019;477;4266;Sud;;;;;
24/09/2020 17:00;ITA;Basilicata;13;1;14;182;196;9;454;28;678;Sud;;;;;
24/09/2020 17:00;ITA;Calabria;29;4;33;467;500;9;1298;98;1896;Sud;;;;;
24/09/2020 17:00;ITA;Campania;371;25;396;4761;5157;195;5488;457;11102;Sud;;;;;
24/09/2020 17:00;ITA;Emilia-Romagna;192;20;212;4415;4627;99;25604;4480;34711;Nord-est;;;;;
24/09/2020 17:00;ITA;Friuli Venezia Giulia;21;6;27;680;707;28;3432;350;4489;Nord-est;;;;;
24/09/2020 17:00;ITA;Lazio;544;35;579;5768;6347;230;7956;902;15205;Centro;;;;;
24/09/2020 17:00;ITA;Liguria;153;18;171;1483;1654;102;9621;1596;12871;Nord-ovest;;;;;
24/09/2020 17:00;ITA;Lombardia;303;31;334;8714;9048;229;79472;16935;105455;Nord-ovest;;;;;
24/09/2020 17:00;ITA;Marche;25;3;28;672;700;17;6129;989;7818;Centro;;;;;
24/09/2020 17:00;ITA;Molise;3;1;4;129;133;4;471;23;627;Sud;;;;;
24/09/2020 17:00;ITA;Trentino Alto Adige;20;1;21;464;485;20;2609;292;3386;Nord-est;;;;;
24/09/2020 17:00;ITA;Trentino Alto Adige;14;0;14;535;549;23;4852;405;5806;Nord-est;;;;;
24/09/2020 17:00;ITA;Piemonte;165;9;174;2288;2462;104;28059;4158;34679;Nord-ovest;;;;;
24/09/2020 17:00;ITA;Puglia;207;10;217;2046;2263;73;4455;586;7304;Sud;;;;;
24/09/2020 17:00;ITA;Sardegna;112;18;130;1632;1762;66;1561;148;3471;Isole;;;;;
24/09/2020 17:00;ITA;Sicilia;237;16;253;2208;2461;125;3594;304;6359;Isole;;;;;
24/09/2020 17:00;ITA;Toscana;95;24;119;3037;3156;156;9907;1153;14216;Centro;;;;;
24/09/2020 17:00;ITA;Umbria;30;3;33;442;475;29;1735;85;2295;Centro;;;;;
24/09/2020 17:00;ITA;Valle d'Aosta;3;0;3;53;56;3;1085;146;1287;Nord-ovest;;;;;
24/09/2020 17:00;ITA;Veneto;144;17;161;3111;3272;248;20961;2169;26402;Nord-est;;;;;
25/09/2020 17:00;ITA;Abruzzo;58;5;63;754;817;51;3023;477;4317;Sud;;;;;
25/09/2020 17:00;ITA;Basilicata;13;1;14;191;205;13;458;28;691;Sud;;;;;
25/09/2020 17:00;ITA;Calabria;32;3;35;473;508;10;1300;98;1906;Sud;;;;;
25/09/2020 17:00;ITA;Campania;382;27;409;4849;5258;253;5638;459;11355;Sud;;;;;
25/09/2020 17:00;ITA;Emilia-Romagna;189;18;207;4444;4651;122;25701;4481;34833;Nord-est;;;;;
25/09/2020 17:00;ITA;Friuli Venezia Giulia;17;6;23;690;713;37;3463;350;4526;Nord-est;;;;;
25/09/2020 17:00;ITA;Lazio;563;36;599;5892;6491;230;8040;904;15435;Centro;;;;;
25/09/2020 17:00;ITA;Liguria;145;17;162;1564;1726;73;9621;1597;12944;Nord-ovest;;;;;
25/09/2020 17:00;ITA;Lombardia;300;30;330;8841;9171;277;79624;16937;105732;Nord-ovest;;;;;
25/09/2020 17:00;ITA;Marche;22;2;24;697;721;33;6140;990;7851;Centro;;;;;
25/09/2020 17:00;ITA;Molise;3;1;4;129;133;5;476;23;632;Sud;;;;;
25/09/2020 17:00;ITA;Trentino Alto Adige;20;1;21;493;514;52;2632;292;3438;Nord-est;;;;;
25/09/2020 17:00;ITA;Trentino Alto Adige;13;0;13;535;548;23;4876;405;5829;Nord-est;;;;;
25/09/2020 17:00;ITA;Piemonte;163;9;172;2330;2502;120;28138;4159;34799;Nord-ovest;;;;;
25/09/2020 17:00;ITA;Puglia;208;10;218;2091;2309;90;4498;587;7394;Sud;;;;;
25/09/2020 17:00;ITA;Sardegna;112;19;131;1653;1784;57;1596;148;3528;Isole;;;;;
25/09/2020 17:00;ITA;Sicilia;235;13;248;2282;2530;107;3630;306;6466;Isole;;;;;
25/09/2020 17:00;ITA;Toscana;87;24;111;3150;3261;139;9938;1156;14355;Centro;;;;;
25/09/2020 17:00;ITA;Umbria;32;3;35;450;485;23;1748;85;2318;Centro;;;;;
25/09/2020 17:00;ITA;Valle d'Aosta;3;0;3;52;55;1;1087;146;1288;Nord-ovest;;;;;
25/09/2020 17:00;ITA;Veneto;140;19;159;3177;3336;196;21089;2173;26598;Nord-est;;;;;
26/09/2020 17:00;ITA;Abruzzo;54;5;59;762;821;16;3035;477;4333;Sud;;;;;
26/09/2020 17:00;ITA;Basilicata;14;1;15;214;229;25;459;28;716;Sud;;;;;
26/09/2020 17:00;ITA;Calabria;30;2;32;481;513;15;1308;100;1921;Sud;;;;;
26/09/2020 17:00;ITA;Campania;325;29;354;5127;5481;274;5688;460;11629;Sud;;;;;
26/09/2020 17:00;ITA;Emilia-Romagna;200;17;217;4500;4717;99;25734;4481;34932;Nord-est;;;;;
26/09/2020 17:00;ITA;Friuli Venezia Giulia;18;6;24;694;718;54;3512;350;4580;Nord-est;;;;;
26/09/2020 17:00;ITA;Lazio;591;35;626;6041;6667;219;8081;906;15654;Centro;;;;;
26/09/2020 17:00;ITA;Liguria;136;19;155;1582;1737;97;9705;1599;13041;Nord-ovest;;;;;
26/09/2020 17:00;ITA;Lombardia;312;30;342;8745;9087;256;79960;16941;105988;Nord-ovest;;;;;
26/09/2020 17:00;ITA;Marche;23;2;25;716;741;26;6146;990;7877;Centro;;;;;
26/09/2020 17:00;ITA;Molise;4;1;5;130;135;5;479;23;637;Sud;;;;;
26/09/2020 17:00;ITA;Trentino Alto Adige;26;0;26;514;540;29;2635;292;3467;Nord-est;;;;;
26/09/2020 17:00;ITA;Trentino Alto Adige;14;0;14;549;563;51;4912;405;5880;Nord-est;;;;;
26/09/2020 17:00;ITA;Piemonte;164;10;174;2389;2563;107;28183;4160;34906;Nord-ovest;;;;;
26/09/2020 17:00;ITA;Puglia;203;11;214;2123;2337;51;4518;590;7445;Sud;;;;;
26/09/2020 17:00;ITA;Sardegna;109;18;127;1709;1836;63;1607;148;3591;Isole;;;;;
26/09/2020 17:00;ITA;Sicilia;255;13;268;2315;2583;110;3687;306;6576;Isole;;;;;
26/09/2020 17:00;ITA;Toscana;84;24;108;3219;3327;110;9981;1157;14465;Centro;;;;;
26/09/2020 17:00;ITA;Umbria;34;3;37;463;500;35;1768;85;2353;Centro;;;;;
26/09/2020 17:00;ITA;Valle d'Aosta;3;0;3;63;66;11;1087;146;1299;Nord-ovest;;;;;
26/09/2020 17:00;ITA;Veneto;147;21;168;3264;3432;216;21208;2174;26814;Nord-est;;;;;
27/09/2020 17:00;ITA;Abruzzo;50;5;55;807;862;47;3040;478;4380;Sud;;;;;
27/09/2020 17:00;ITA;Basilicata;13;1;14;252;266;47;468;29;763;Sud;;;;;
27/09/2020 17:00;ITA;Calabria;35;2;37;507;544;31;1308;100;1952;Sud;;;;;
27/09/2020 17:00;ITA;Campania;400;30;430;5160;5590;245;5824;460;11874;Sud;;;;;
27/09/2020 17:00;ITA;Emilia-Romagna;201;15;216;4466;4682;96;25864;4482;35028;Nord-est;;;;;
27/09/2020 17:00;ITA;Friuli Venezia Giulia;18;6;24;696;720;28;3537;351;4608;Nord-est;;;;;
27/09/2020 17:00;ITA;Lazio;610;38;648;6161;6809;181;8119;907;15835;Centro;;;;;
27/09/2020 17:00;ITA;Liguria;137;22;159;1579;1738;45;9749;1599;13086;Nord-ovest;;;;;
27/09/2020 17:00;ITA;Lombardia;302;31;333;8904;9237;216;80021;16946;106204;Nord-ovest;;;;;
27/09/2020 17:00;ITA;Marche;20;2;22;738;760;24;6151;990;7901;Centro;;;;;
27/09/2020 17:00;ITA;Molise;2;1;3;138;141;7;479;24;644;Sud;;;;;
27/09/2020 17:00;ITA;Trentino Alto Adige;26;0;26;521;547;22;2650;292;3489;Nord-est;;;;;
27/09/2020 17:00;ITA;Trentino Alto Adige;12;0;12;586;598;42;4919;405;5922;Nord-est;;;;;
27/09/2020 17:00;ITA;Piemonte;166;10;176;2457;2633;132;28244;4161;35038;Nord-ovest;;;;;
27/09/2020 17:00;ITA;Puglia;210;12;222;2182;2404;76;4527;590;7521;Sud;;;;;
27/09/2020 17:00;ITA;Sardegna;110;18;128;1836;1964;139;1617;149;3730;Isole;;;;;
27/09/2020 17:00;ITA;Sicilia;268;14;282;2377;2659;107;3716;308;6683;Isole;;;;;
27/09/2020 17:00;ITA;Toscana;82;23;105;3302;3407;101;10002;1157;14566;Centro;;;;;
27/09/2020 17:00;ITA;Umbria;33;3;36;465;501;21;1788;85;2374;Centro;;;;;
27/09/2020 17:00;ITA;Valle d'Aosta;3;0;3;63;66;0;1087;146;1299;Nord-ovest;;;;;
27/09/2020 17:00;ITA;Veneto;148;21;169;3321;3490;159;21307;2176;26973;Nord-est;;;;;
28/09/2020 17:00;ITA;Abruzzo;54;4;58;799;857;4;3048;479;4384;Sud;;;;;
28/09/2020 17:00;ITA;Basilicata;13;1;14;259;273;7;468;29;770;Sud;;;;;
28/09/2020 17:00;ITA;Calabria;36;2;38;508;546;5;1311;100;1957;Sud;;;;;
28/09/2020 17:00;ITA;Campania;412;30;442;5298;5740;295;5968;461;12169;Sud;;;;;
28/09/2020 17:00;ITA;Emilia-Romagna;201;15;216;4469;4685;85;25946;4482;35113;Nord-est;;;;;
28/09/2020 17:00;ITA;Friuli Venezia Giulia;18;6;24;697;721;2;3538;351;4610;Nord-est;;;;;
28/09/2020 17:00;ITA;Lazio;640;41;681;6240;6921;211;8215;910;16046;Centro;;;;;
28/09/2020 17:00;ITA;Liguria;145;24;169;1601;1770;109;9825;1600;13195;Nord-ovest;;;;;
28/09/2020 17:00;ITA;Lombardia;306;31;337;8997;9334;119;80041;16948;106323;Nord-ovest;;;;;
28/09/2020 17:00;ITA;Marche;25;4;29;733;762;5;6154;990;7906;Centro;;;;;
28/09/2020 17:00;ITA;Molise;4;1;5;132;137;4;487;24;648;Sud;;;;;
28/09/2020 17:00;ITA;Trentino Alto Adige;26;0;26;534;560;25;2662;292;3514;Nord-est;;;;;
28/09/2020 17:00;ITA;Trentino Alto Adige;11;0;11;604;615;20;4921;406;5942;Nord-est;;;;;
28/09/2020 17:00;ITA;Piemonte;180;12;192;2492;2684;94;28287;4161;35132;Nord-ovest;;;;;
28/09/2020 17:00;ITA;Puglia;214;15;229;2190;2419;90;4600;592;7611;Sud;;;;;
28/09/2020 17:00;ITA;Sardegna;109;17;126;1843;1969;37;1648;150;3767;Isole;;;;;
28/09/2020 17:00;ITA;Sicilia;294;15;309;2434;2743;102;3733;309;6785;Isole;;;;;
28/09/2020 17:00;ITA;Toscana;93;22;115;3278;3393;85;10098;1160;14651;Centro;;;;;
28/09/2020 17:00;ITA;Umbria;38;3;41;467;508;11;1792;85;2385;Centro;;;;;
28/09/2020 17:00;ITA;Valle d'Aosta;3;0;3;62;65;1;1089;146;1300;Nord-ovest;;;;;
28/09/2020 17:00;ITA;Veneto;155;21;176;3445;3621;183;21359;2176;27156;Nord-est;;;;;
29/09/2020 17:00;ITA;Abruzzo;52;4;56;809;865;14;3051;481;4397;Sud;;;;;
29/09/2020 17:00;ITA;Basilicata;13;1;14;262;276;6;471;29;776;Sud;;;;;
29/09/2020 17:00;ITA;Calabria;34;2;36;508;544;10;1323;100;1967;Sud;;;;;
29/09/2020 17:00;ITA;Campania;417;35;452;5513;5965;286;6027;463;12455;Sud;;;;;
29/09/2020 17:00;ITA;Emilia-Romagna;204;14;218;4492;4710;97;26016;4484;35210;Nord-est;;;;;
29/09/2020 17:00;ITA;Friuli Venezia Giulia;21;6;27;697;724;28;3563;351;4638;Nord-est;;;;;
29/09/2020 17:00;ITA;Lazio;674;45;719;6330;7049;219;8303;913;16265;Centro;;;;;
29/09/2020 17:00;ITA;Liguria;143;22;165;1553;1718;89;9963;1603;13284;Nord-ovest;;;;;
29/09/2020 17:00;ITA;Lombardia;315;33;348;8751;9099;203;80476;16951;106526;Nord-ovest;;;;;
29/09/2020 17:00;ITA;Marche;26;3;29;752;781;26;6161;990;7932;Centro;;;;;
29/09/2020 17:00;ITA;Molise;5;1;6;129;135;1;490;24;649;Sud;;;;;
29/09/2020 17:00;ITA;Trentino Alto Adige;28;0;28;538;566;8;2664;292;3522;Nord-est;;;;;
29/09/2020 17:00;ITA;Trentino Alto Adige;11;0;11;576;587;13;4962;406;5955;Nord-est;;;;;
29/09/2020 17:00;ITA;Piemonte;193;12;205;2527;2732;100;28337;4163;35232;Nord-ovest;;;;;
29/09/2020 17:00;ITA;Puglia;210;14;224;2209;2433;76;4662;592;7687;Sud;;;;;
29/09/2020 17:00;ITA;Sardegna;102;19;121;1910;2031;82;1667;151;3849;Isole;;;;;
29/09/2020 17:00;ITA;Sicilia;293;16;309;2478;2787;163;3851;310;6948;Isole;;;;;
29/09/2020 17:00;ITA;Toscana;97;20;117;3251;3368;56;10175;1164;14707;Centro;;;;;
29/09/2020 17:00;ITA;Umbria;39;3;42;478;520;23;1803;85;2408;Centro;;;;;
29/09/2020 17:00;ITA;Valle d'Aosta;4;0;4;65;69;8;1093;146;1308;Nord-ovest;;;;;
29/09/2020 17:00;ITA;Veneto;167;21;188;3483;3671;140;21448;2177;27296;Nord-est;;;;;
30/09/2020 17:00;ITA;Abruzzo;52;5;57;824;881;23;3057;481;4419;Sud;;;;;
30/09/2020 17:00;ITA;Basilicata;11;2;13;294;307;32;472;29;808;Sud;;;;;
30/09/2020 17:00;ITA;Calabria;33;2;35;520;555;18;1330;100;1985;Sud;;;;;
30/09/2020 17:00;ITA;Campania;414;39;453;5660;6113;287;6166;463;12742;Sud;;;;;
30/09/2020 17:00;ITA;Emilia-Romagna;205;14;219;4434;4653;101;26174;4484;35311;Nord-est;;;;;
30/09/2020 17:00;ITA;Friuli Venezia Giulia;19;6;25;693;718;28;3597;351;4666;Nord-est;;;;;
30/09/2020 17:00;ITA;Lazio;659;47;706;6442;7148;210;8409;918;16475;Centro;;;;;
30/09/2020 17:00;ITA;Liguria;143;22;165;1574;1739;51;9992;1604;13335;Nord-ovest;;;;;
30/09/2020 17:00;ITA;Lombardia;306;34;340;8720;9060;201;80712;16955;106727;Nord-ovest;;;;;
30/09/2020 17:00;ITA;Marche;28;2;30;765;795;23;6170;990;7955;Centro;;;;;
30/09/2020 17:00;ITA;Molise;4;0;4;129;133;6;498;24;655;Sud;;;;;
30/09/2020 17:00;ITA;Trentino Alto Adige;28;0;28;533;561;17;2686;292;3539;Nord-est;;;;;
30/09/2020 17:00;ITA;Trentino Alto Adige;14;0;14;553;567;37;5019;406;5992;Nord-est;;;;;
30/09/2020 17:00;ITA;Piemonte;196;12;208;2636;2844;170;28394;4164;35402;Nord-ovest;;;;;
30/09/2020 17:00;ITA;Puglia;218;11;229;2287;2516;99;4675;595;7786;Sud;;;;;
30/09/2020 17:00;ITA;Sardegna;101;19;120;1941;2061;51;1685;154;3900;Isole;;;;;
30/09/2020 17:00;ITA;Sicilia;301;19;320;2546;2866;170;3941;311;7118;Isole;;;;;
30/09/2020 17:00;ITA;Toscana;97;22;119;3283;3402;120;10261;1164;14827;Centro;;;;;
30/09/2020 17:00;ITA;Umbria;39;3;42;495;537;46;1832;85;2454;Centro;;;;;
30/09/2020 17:00;ITA;Valle d'Aosta;6;0;6;69;75;6;1093;146;1314;Nord-ovest;;;;;
30/09/2020 17:00;ITA;Veneto;173;21;194;3538;3732;155;21541;2178;27451;Nord-est;;;;;
01/10/2020 17:00;ITA;Abruzzo;52;5;57;852;909;30;3059;481;4449;Sud;;;;;
01/10/2020 17:00;ITA;Basilicata;11;2;13;325;338;33;474;29;841;Sud;;;;;
01/10/2020 17:00;ITA;Calabria;32;2;34;503;537;17;1365;100;2002;Sud;;;;;
01/10/2020 17:00;ITA;Campania;421;38;459;5937;6396;390;6273;463;13132;Sud;;;;;
01/10/2020 17:00;ITA;Emilia-Romagna;206;14;220;4434;4654;103;26276;4484;35414;Nord-est;;;;;
01/10/2020 17:00;ITA;Friuli Venezia Giulia;20;4;24;735;759;57;3613;351;4723;Nord-est;;;;;
01/10/2020 17:00;ITA;Lazio;666;49;715;6628;7343;265;8474;923;16740;Centro;;;;;
01/10/2020 17:00;ITA;Liguria;152;21;173;1598;1771;111;10067;1608;13446;Nord-ovest;;;;;
01/10/2020 17:00;ITA;Lombardia;298;35;333;8834;9167;324;80924;16960;107051;Nord-ovest;;;;;
01/10/2020 17:00;ITA;Marche;24;6;30;783;813;28;6180;990;7983;Centro;;;;;
01/10/2020 17:00;ITA;Molise;4;0;4;130;134;1;498;24;656;Sud;;;;;
01/10/2020 17:00;ITA;Trentino Alto Adige;28;0;28;554;582;29;2694;292;3568;Nord-est;;;;;
01/10/2020 17:00;ITA;Trentino Alto Adige;15;0;15;579;594;48;5040;406;6040;Nord-est;;;;;
01/10/2020 17:00;ITA;Piemonte;203;12;215;2692;2907;110;28440;4165;35512;Nord-ovest;;;;;
01/10/2020 17:00;ITA;Puglia;217;14;231;2376;2607;114;4697;596;7900;Sud;;;;;
01/10/2020 17:00;ITA;Sardegna;110;20;130;2006;2136;96;1705;155;3996;Isole;;;;;
01/10/2020 17:00;ITA;Sicilia;307;20;327;2609;2936;156;4026;312;7274;Isole;;;;;
01/10/2020 17:00;ITA;Toscana;106;22;128;3340;3468;144;10338;1165;14971;Centro;;;;;
01/10/2020 17:00;ITA;Umbria;38;3;41;521;562;46;1853;85;2500;Centro;;;;;
01/10/2020 17:00;ITA;Valle d'Aosta;7;0;7;62;69;1;1100;146;1315;Nord-ovest;;;;;
01/10/2020 17:00;ITA;Veneto;180;24;204;3761;3965;445;21748;2183;27896;Nord-est;;;;;
02/10/2020 17:00;ITA;Abruzzo;58;6;64;874;938;49;3079;481;4498;Sud;;;;;
02/10/2020 17:00;ITA;Basilicata;11;2;13;332;345;16;482;30;857;Sud;;;;;
02/10/2020 17:00;ITA;Calabria;34;1;35;503;538;18;1382;100;2020;Sud;;;;;
02/10/2020 17:00;ITA;Campania;439;39;478;6267;6745;392;6315;464;13524;Sud;;;;;
02/10/2020 17:00;ITA;Emilia-Romagna;201;11;212;4465;4677;163;26416;4484;35577;Nord-est;;;;;
02/10/2020 17:00;ITA;Friuli Venezia Giulia;18;2;20;773;793;66;3643;353;4789;Nord-est;;;;;
02/10/2020 17:00;ITA;Lazio;678;49;727;6820;7547;264;8529;928;17004;Centro;;;;;
02/10/2020 17:00;ITA;Liguria;161;23;184;1645;1829;140;10149;1608;13586;Nord-ovest;;;;;
02/10/2020 17:00;ITA;Lombardia;302;39;341;8825;9166;307;81228;16964;107358;Nord-ovest;;;;;
02/10/2020 17:00;ITA;Marche;25;4;29;815;844;42;6191;990;8025;Centro;;;;;
02/10/2020 17:00;ITA;Molise;5;0;5;126;131;4;505;24;660;Sud;;;;;
02/10/2020 17:00;ITA;Trentino Alto Adige;28;0;28;559;587;21;2710;292;3589;Nord-est;;;;;
02/10/2020 17:00;ITA;Trentino Alto Adige;16;0;16;571;587;39;5086;406;6079;Nord-est;;;;;
02/10/2020 17:00;ITA;Piemonte;217;13;230;2830;3060;219;28505;4166;35731;Nord-ovest;;;;;
02/10/2020 17:00;ITA;Puglia;223;13;236;2427;2663;72;4712;597;7972;Sud;;;;;
02/10/2020 17:00;ITA;Sardegna;106;21;127;2027;2154;60;1747;155;4056;Isole;;;;;
02/10/2020 17:00;ITA;Sicilia;303;21;324;2724;3048;140;4052;314;7414;Isole;;;;;
02/10/2020 17:00;ITA;Toscana;103;24;127;3504;3631;223;10398;1165;15194;Centro;;;;;
02/10/2020 17:00;ITA;Umbria;39;4;43;567;610;62;1867;85;2562;Centro;;;;;
02/10/2020 17:00;ITA;Valle d'Aosta;8;0;8;69;77;11;1103;146;1326;Nord-ovest;;;;;
02/10/2020 17:00;ITA;Veneto;167;22;189;3838;4027;191;21871;2189;28087;Nord-est;;;;;
03/10/2020 17:00;ITA;Abruzzo;66;6;72;890;962;42;3097;481;4540;Sud;;;;;
03/10/2020 17:00;ITA;Basilicata;15;2;17;370;387;49;486;33;906;Sud;;;;;
03/10/2020 17:00;ITA;Calabria;36;2;38;520;558;24;1386;100;2044;Sud;;;;;
03/10/2020 17:00;ITA;Campania;434;40;474;6568;7042;401;6418;465;13925;Sud;;;;;
03/10/2020 17:00;ITA;Emilia-Romagna;200;11;211;4579;4790;167;26468;4485;35743;Nord-est;;;;;
03/10/2020 17:00;ITA;Friuli Venezia Giulia;17;5;22;806;828;51;3659;353;4840;Nord-est;;;;;
03/10/2020 17:00;ITA;Lazio;711;47;758;6967;7725;261;8607;933;17265;Centro;;;;;
03/10/2020 17:00;ITA;Liguria;167;21;188;1672;1860;162;10279;1609;13748;Nord-ovest;;;;;
03/10/2020 17:00;ITA;Lombardia;293;42;335;8827;9162;393;81620;16969;107751;Nord-ovest;;;;;
03/10/2020 17:00;ITA;Marche;23;6;29;867;896;59;6197;991;8084;Centro;;;;;
03/10/2020 17:00;ITA;Molise;3;0;3;125;128;0;507;25;660;Sud;;;;;
03/10/2020 17:00;ITA;Trentino Alto Adige;28;0;28;576;604;24;2717;292;3613;Nord-est;;;;;
03/10/2020 17:00;ITA;Trentino Alto Adige;16;0;16;602;618;62;5117;406;6141;Nord-est;;;;;
03/10/2020 17:00;ITA;Piemonte;214;12;226;3051;3277;279;28567;4166;36010;Nord-ovest;;;;;
03/10/2020 17:00;ITA;Puglia;226;12;238;2523;2761;111;4724;598;8083;Sud;;;;;
03/10/2020 17:00;ITA;Sardegna;113;21;134;2052;2186;62;1777;155;4118;Isole;;;;;
03/10/2020 17:00;ITA;Sicilia;322;20;342;2829;3171;182;4108;317;7596;Isole;;;;;
03/10/2020 17:00;ITA;Toscana;99;24;123;3667;3790;197;10435;1166;15391;Centro;;;;;
03/10/2020 17:00;ITA;Umbria;41;5;46;588;634;42;1885;85;2604;Centro;;;;;
03/10/2020 17:00;ITA;Valle d'Aosta;7;0;7;68;75;0;1105;146;1326;Nord-ovest;;;;;
03/10/2020 17:00;ITA;Veneto;174;21;195;3917;4112;276;22058;2193;28363;Nord-est;;;;;
04/10/2020 17:00;ITA;Abruzzo;70;6;76;919;995;37;3101;481;4577;Sud;;;;;
04/10/2020 17:00;ITA;Basilicata;15;2;17;373;390;14;497;33;920;Sud;;;;;
